ID Code,Tablet Name,Language,Object,Surface,Line Number,Original Text,Translation
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,5,2(disz) gi |ZI&ZI| gal gid2-bi 7(disz) ninda-ta,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,6,3(u) 4(disz) gi |ZI&ZI| {gesz}a-ra 5(disz) ninda-ta,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,7,1(disz) gi kid2 ma2 ka-gir-ra,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,8,ki-la2-bi 1(u) 2(disz) gin2,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,9,4(u) 6(disz) gi kid2 ma2 sza3 x,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,10,ki-la2-bi 3(disz) 5/6(disz) sar,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,11,2(disz) kid2 szer7-ru-um ki-la2-bi 2/3(disz) sar,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,12,1(u) 7(disz) kid2 gi tuku x-da,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,1,7(disz) kid2 saga# x-ba esir2 su-ba,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,2,ki-la2-bi 2(disz) 5/6(disz) sar 1(disz) gin2,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,3,3(disz) kid2 sza3-ra,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,4,ki-la2#-bi 1(disz) 1/3(disz) sar,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,6,1(u) 5(disz) kid2 x ma2 ma2 ensi2,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,7,ki-la2-bi 4(disz) 2/3(disz) sar,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,8,2(disz) kid2 da ma2,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,9,ki-la2-bi 1/3(disz) sar,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,10,2(disz) kid2 gi ma2,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,11,ki-la2-bi 1(u) gin2,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,12,zi-ga ma2-gur8 ensi2,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,13,kiszib3 lu2-sa6-i3-zu,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,14,mu en-unu6-gal ba-hun#,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,1,lu2-sa6-i3-zu,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,2,dub-sar,
P248598,"AAICAB 1/2, pl. 088, 1935-523",sux,cylinder,a,3,dumu a-kal-la,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,1,1(gesz2) 1(u) 7(asz) 2(barig) 2(ban2) 3(disz) 1/3(disz)# [sila3] ninda saga gur#,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,2,sza3-bi-ta,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,3,2(u) 8(asz) 4(barig) 4(ban2) 3(disz) 1/3(disz) sila3 gur,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,4,kiszib3 lugal-ezem,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,5,1(asz) 1(barig) 1(ban2) 3(disz) 1/3(disz) sila3 gur,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,6,kiszib3 ur-zu,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,7,3(barig) 1(ban2),
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,8,kiszib3 in-sa6-sa6#,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,9,5(u) 2(disz) sila3 gur#,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,10,zi-ga kasz-de2#-[a],
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,1,szunigin 1(gesz2) 2(u) 4(barig) 8(disz) 1/3(disz)# [gur],
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,2,zi-ga-am3,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,3,diri 3(asz) 1(barig) 4(ban2) 5(disz) 1/3(disz) sila3 gur#,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,4,nig2-ka9-ak ur-{gesz}gigir#,
P248655,"AAICAB 1/2, pl. 100, 1937-044",sux,cylinder,a,5,mu us2-sa bad3 ba-du3#,
P248766,"AAICAB 1/2, pl. 123, 1971-251",sux,tag,a,1,pisan-dub-ba,Basket-of-tablets:
P248766,"AAICAB 1/2, pl. 123, 1971-251",sux,tag,a,2,sze-ba szu-du7-a,complete grain rations
P248766,"AAICAB 1/2, pl. 123, 1971-251",sux,tag,a,3,mu {d}amar-{d}suen lugal,"year: ""Amar-Suen (became) king"""
P248766,"AAICAB 1/2, pl. 123, 1971-251",sux,tag,a,4,i3-gal2,are here
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,1,1(disz) udu niga 1(disz) udu u2,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,2,1(disz) sila4,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,3,nibru{ki}-sze3 gen-na,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,4,1(disz) udu niga 1(disz) sila4,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,5,nibru{ki}-ta gen-na,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,6,siskur2 lugal,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,1,{d}gu-la umma{ki},
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,2,giri3 nam-ha-ni sagi,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,3,ki a-lu5-lu5-ta,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,4,zi-ga,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,5,iti sze-sag11-ku5,
P248772,"AAICAB 1/2, pl. 123, 1971-257",sux,tag,a,6,mu us2-sa en-unu6-gal {d}inanna ba-hun,
P248792,"AAICAB 1/2, pl. 126, 1971-277",sux,tag,a,1,1(disz) udu gu4-e-us2-sa,
P248792,"AAICAB 1/2, pl. 126, 1971-277",sux,tag,a,2,1(disz) sila4,
P248792,"AAICAB 1/2, pl. 126, 1971-277",sux,tag,a,3,ri-ri-ga-am3,
P248792,"AAICAB 1/2, pl. 126, 1971-277",sux,tag,a,4,e2-gal-la ba-an-kux(KWU147),
P248792,"AAICAB 1/2, pl. 126, 1971-277",sux,tag,a,1,zi-ga,
P248792,"AAICAB 1/2, pl. 126, 1971-277",sux,tag,a,2,a2-bi2-la-ti,
P248792,"AAICAB 1/2, pl. 126, 1971-277",sux,tag,a,3,iti sze-sag11-ku5,
P248792,"AAICAB 1/2, pl. 126, 1971-277",sux,tag,a,4,mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3 mu us2-sa-bi,
P248815,"AAICAB 1/2, pl. 129, 1971-301",sux,tag,a,1,pisan-dub-ba,Basket-of-tablets:
P248815,"AAICAB 1/2, pl. 129, 1971-301",sux,tag,a,2,kiszib3 gi,"sealed documents of reeds,"
P248815,"AAICAB 1/2, pl. 129, 1971-301",sux,tag,a,3,zi-ga sza3 bala-a,credits of the bala;
P248815,"AAICAB 1/2, pl. 129, 1971-301",sux,tag,a,4,i3-gal2,are here;
P248815,"AAICAB 1/2, pl. 129, 1971-301",sux,tag,a,1,mu e2 {d}szara2 ba-du3,year: “The house of Šara was erected.”
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,1,2(gesz2) 5(u) la2 2(disz) udu,
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,2,3(gesz2) masz2,
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,3,2(gesz2) gu4,
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,4,zi-ga-am3,
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,1,a-hu-a,
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,2,4(u) udu,
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,3,2(disz) [x],
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,4,zi-ga#,
P248816,"AAICAB 1/2, pl. 130, 1971-302",sux,tag,a,5,nin9-tur-tur-ra-kam,
P248817,"AAICAB 1/2, pl. 130, 1971-303",sux,tag,a,1,1(disz) kasz DU lugal,
P248817,"AAICAB 1/2, pl. 130, 1971-303",sux,tag,a,2,zi-ga szu-nir gu2-de3,
P248817,"AAICAB 1/2, pl. 130, 1971-303",sux,tag,a,4,kiszib3 ur-e11-e,
P248817,"AAICAB 1/2, pl. 130, 1971-303",sux,tag,a,1,mu si-mu-ru-um{ki} u3 lu-lu-bu-um{ki} a-ra2 1(u) la2 1(disz)-kam ba-hul,
P248817,"AAICAB 1/2, pl. 130, 1971-303",sux,tag,a,1,ur-e11-e,
P248817,"AAICAB 1/2, pl. 130, 1971-303",sux,tag,a,2,dub-sar,
P248817,"AAICAB 1/2, pl. 130, 1971-303",sux,tag,a,3,dumu ur-nigar{gar},
P248818,Ashm 1971-0304,sux,tag,a,1,pisan-dub-ba,Basket-of-tablets:
P248818,Ashm 1971-0304,sux,tag,a,2,im <e2>-tum,"tablets in the ‘house,’"
P248818,Ashm 1971-0304,sux,tag,a,3,mu a-ra2 2(disz@t)-kam kar2-kin2-na{ki} ba-hul,"year: “For the 2nd time Karkina was destroyed,”"
P248818,Ashm 1971-0304,sux,tag,a,4,mu a-ra2 3(disz@t)-kam si-mu-ru-um{ki} ba-hul,"year: “For the 3rd time Simurum was destroyed,”"
P248818,Ashm 1971-0304,sux,tag,a,1,sza3 nibru{ki},"in Nippur,"
P248818,Ashm 1971-0304,sux,tag,a,2,ARAD2-mu,"ARADmu,"
P248818,Ashm 1971-0304,sux,tag,a,3,i3-gal2,are here.
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,1,2(gesz'u) 9(asz) 1(barig) 5(ban2) 6(disz) sila3 sze gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,2,1(asz) 3(barig) gig gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,3,4(asz)# 2(barig) zi3 dabin gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,4,1(barig) esza,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,5,sza3 umma{ki}-ta,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,6,3(u) gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,7,2(asz) kasz# du gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,8,sa2-du11 en-nun-ga2,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,9,3(u) gur sza3-gal udu niga,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,10,ki na-lul,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,11,1(u) 2(asz) 3(barig) 4(ban2) 5(disz) sila3 sza3-gal {ansze}kunga2,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,12,sag-da-na 3(disz) a-ba,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,13,unu{ki}-ta ki ur-{d}szara2-ta,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,14,szunigin sze-bi 2(gesz'u) 2(gesz2) 3(u) 2(disz) 5(ban2) 3(disz) sila3 gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,1,sag-nig2-gur11-ra-kam,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,2,sza3-bi-ta,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,3,2(gesz'u) 1(gesz2) 6(asz) 4(barig) 4(ban2) 2(disz) sila3 gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,4,4(asz) 3(barig) 3(ban2) 5(disz) sila3 gig gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,5,9(asz) 3(barig) 2(ban2) la2 1(disz@t) sila3 ziz2 gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,6,2(asz) kasz du gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,7,4(asz) 3(barig) 5(ban2) 4(disz) sila3 zi3 dabin gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,8,1(barig) 2(ban2) 1(disz) sila3 nig2-ar3-ra imgaga,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,9,kiszib3 ur-{d}szara2 sza13-dub-ba,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,10,szunigin sze-bi 2(gesz'u) 2(gesz2) 3(u) 3(disz) 2(barig) 3(disz) sila3 gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,11,zi-ga-am3,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,12,diri 1(asz) 1(barig) 1(ban2) gur,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,13,nig2-ka9-ak sza3 uri5{ki}-ma,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,14,giri3 la-ni-mu dub-sar,
P248863,"AAICAB 1/2, pl. 140, 1971-350",sux,tag,a,15,mu us2-sa ki-masz{ki} ba-hul,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,1,2(asz) gu2 5(u) 6(disz) ma-na siki,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,2,si-i3-tum mu ki-masz{ki} ba-hul,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,3,3(gesz2) 3(u) la2 1(disz@t) udu bar-gal2,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,4,nig2-ka9 udu-ta,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,5,sza3-bi-ta,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,6,2(asz) gu2 2(u) 1(disz) ma-na siki,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,7,udu-bi 2(gesz2) 2(disz)-am3,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,8,5(u) 7(disz) ma-na siki-gi,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,9,kiszib3-bi 2(disz)-am3,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,10,kiszib3 ensi2-ka,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,11,2(gesz2) 1(u) 5(disz) udu bar-gal2,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,12,mu sila4 bar-gal2,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,1,diri nig2-ka9-ak-sze3,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,2,szunigin 4(gesz2) 1(u) 7(disz) udu bar-gal2,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,3,szunigin 5(u) 7(disz) ma-na siki,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,4,zi-ga-am3,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,5,la2-ia3 2(asz) gu2 la2 1(disz@t) ma-na siki,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,6,diri 5(u) la2 2(disz@t) udu# bar-gal2,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,7,siki-bi 1(asz) gu2 3(u) 6(disz) ma-na,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,8,diri-ga-am3,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,9,nig2-ka9-ak mu siki-sze3,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,10,lu2-{d}suen kuruszda,
P248871,"AAICAB 1/2, pl. 142, 1971-358",sux,tag,a,11,mu# us2#-sa# ki-masz{ki} ba-hul,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,1,1(asz) dug kasz saga,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,2,{d}szakkan2-an-dul3,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,3,2(disz) dug saga AN-gu2-gu2-mu,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,4,1(asz) dug saga 1(disz) dug du,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,5,ur-ab-ba,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,6,2(asz) saga ha-la,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,7,2(asz) saga a-lu5-lu5,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,8,1(asz) saga ur-{d}lamma,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,9,2(asz) saga ur-{d}asznan,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,10,3(asz) saga ur-ab-ba-saga,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,11,1(asz) saga 2(asz) du ur-{d}en-ki,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,12,2(asz) saga lu2-kal-la,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,13,1(asz) saga 2(asz) du ur-e2-mah,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,14,1(asz) saga lugal-ma2-gur8-re,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,15,1(asz) saga a-al-li2,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,1,2(asz) dug kasz du,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,2,lugal-ezem,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,3,3(asz) du lugal-{gesz}gigir-re,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,4,2(asz) du lugal-iti-da,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,5,4(asz) du sza3-ad-da,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,6,3(asz) du lugal-kisal,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,7,4(asz) du da-da-a,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,8,1(asz) du igi-gir2-ni-mu,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,9,2(asz) du lugal-bad3,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,10,1(asz) saga 1(asz) du inim-{d}szara2,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,11,5(ban2) e2-muhaldim,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,12,szunigin 1(asz) 1(barig) 4(ban2) kasz saga gur,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,13,szunigin# 1(asz) 3(barig) 5(ban2) kasz du gur,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,14,zi-ga u4# 1(disz)-kam,
P248881,"AAICAB 1/2, pl. 145, 1971-368",sux,tag,a,15,mu sza-[asz]-szu2-ru-um{ki} ba-hul,
P290750,"BPOA 7, 2248",sux,tag,a,1,6(disz) gurusz u4 2(disz)-sze3,
P290750,"BPOA 7, 2248",sux,tag,a,2,gesz-gi-ta <gi> ga6-ga2,
P290750,"BPOA 7, 2248",sux,tag,a,3,u3 ma2 zi3 sig15-ga gi du3-a,
P290750,"BPOA 7, 2248",sux,tag,a,4,ugula lil-la,
P290750,"BPOA 7, 2248",sux,tag,a,5,kiszib3 ur-dun,
P290750,"BPOA 7, 2248",sux,tag,a,1,mu {d}szu-{d}suen lugal,
P290750,"BPOA 7, 2248",sux,tag,a,1,ur-dun,
P290750,"BPOA 7, 2248",sux,tag,a,2,dub-sar,
P290750,"BPOA 7, 2248",sux,tag,a,3,dumu da-da,
P291833,"BPOA 6, 1444",sux,tag,a,1,1(disz) tug2 mu-kux(DU),
P291833,"BPOA 6, 1444",sux,tag,a,2,ur-e2-nun-na,
P291833,"BPOA 6, 1444",sux,tag,a,3,dumu na-silim,
P291833,"BPOA 6, 1444",sux,tag,a,4,da-da-ga,
P291833,"BPOA 6, 1444",sux,tag,a,5,szu ba-ti,
P291833,"BPOA 6, 1444",sux,tag,a,1,iti min-esz3,
P291833,"BPOA 6, 1444",sux,tag,a,2,mu us2-sa mu us2-sa-a-bi,
P291869,"BPOA 6, 1373",sux,tag,a,1,4(disz) {gi}gur-dub sullimx?,
P291869,"BPOA 6, 1373",sux,tag,a,2,2(disz) {gi}kaskal nig2-ar3-ra sullimx?,
P291869,"BPOA 6, 1373",sux,tag,a,3,2(disz) {gi}gur zi3-IL2,
P291869,"BPOA 6, 1373",sux,tag,a,4,ka tab-ba esir2 su-ba,
P291869,"BPOA 6, 1373",sux,tag,a,1,ki a-gu-ta,
P291869,"BPOA 6, 1373",sux,tag,a,2,kiszib3 lugal-igi-husz,
P291869,"BPOA 6, 1373",sux,tag,a,3,sza3 bala-a,
P291869,"BPOA 6, 1373",sux,tag,a,1,lugal-igi-husz,
P291869,"BPOA 6, 1373",sux,tag,a,2,dub-sar,
P291869,"BPOA 6, 1373",sux,tag,a,3,dumu ba-sa6,
P303356,"BPOA 7, 2604",sux,tag,a,1,1(u) sze gur lugal,
P303356,"BPOA 7, 2604",sux,tag,a,2,mu lugal-i3-di3-sze3,
P303356,"BPOA 7, 2604",sux,tag,a,3,3(asz) gur,
P303356,"BPOA 7, 2604",sux,tag,a,4,2(barig) 3(ban2) zi3,
P303356,"BPOA 7, 2604",sux,tag,a,5,4(disz) dusu,
P303356,"BPOA 7, 2604",sux,tag,a,6,sze-bi 2(ban2),
P303356,"BPOA 7, 2604",sux,tag,a,7,mu szabra-sze3,
P303356,"BPOA 7, 2604",sux,tag,a,8,ur-{d}ku3-nun-na lu2 azlag2,
P303356,"BPOA 7, 2604",sux,tag,a,1,4(ban2) a2 ma2 hun-ga2,
P303356,"BPOA 7, 2604",sux,tag,a,2,zi-ga,
P303356,"BPOA 7, 2604",sux,tag,a,3,iti ses-da-gu7,
P303356,"BPOA 7, 2604",sux,tag,a,4,mu us2-sa bad3 ma-da ba-du3,
P303478,"BPOA 7, 2706",sux,tag,a,1,1(disz) amar gu4 ga,
P303478,"BPOA 7, 2706",sux,tag,a,2,1(disz) {munus}asz2-gar3 niga,
P303478,"BPOA 7, 2706",sux,tag,a,3,3(disz) udu,
P303478,"BPOA 7, 2706",sux,tag,a,4,ba-usz2 u4 [...]-kam,
P303478,"BPOA 7, 2706",sux,tag,a,5,ki zu-ba-[ga-ta],
P303478,"BPOA 7, 2706",sux,tag,a,1,{d}[szul-gi-iri-mu],
P303478,"BPOA 7, 2706",sux,tag,a,2,szu ba-ti,
P303478,"BPOA 7, 2706",sux,tag,a,3,iti ezem-{d}nin-a-zu,
P303478,"BPOA 7, 2706",sux,tag,a,4,mu {d}szu-{d}suen lugal,
P303771,"BPOA 7, 2970",sux,tag,a,1,1(disz) udu niga,
P303771,"BPOA 7, 2970",sux,tag,a,2,2(disz) udu,
P303771,"BPOA 7, 2970",sux,tag,a,3,1(disz) sila4,
P303771,"BPOA 7, 2970",sux,tag,a,4,ba-usz2 u4 3(disz)-kam,
P303771,"BPOA 7, 2970",sux,tag,a,1,ki na-lu5-ta,
P303771,"BPOA 7, 2970",sux,tag,a,2,{d}szul-gi-iri-mu,
P303771,"BPOA 7, 2970",sux,tag,a,3,szu ba-ti,
P303771,"BPOA 7, 2970",sux,tag,a,4,iti sze-sag11-ku5,
P303771,"BPOA 7, 2970",sux,tag,a,1,4(disz),
P303785,"BPOA 7, 2984",sux,tag,a,1,1(disz) amar gu4 ga su4-a,
P303785,"BPOA 7, 2984",sux,tag,a,2,1(disz) udu niga saga us2,
P303785,"BPOA 7, 2984",sux,tag,a,3,1(disz) masz2-gal niga,
P303785,"BPOA 7, 2984",sux,tag,a,4,1(disz) sila4 ga,
P303785,"BPOA 7, 2984",sux,tag,a,5,2(disz) kir11 ga,
P303785,"BPOA 7, 2984",sux,tag,a,6,3(disz) {munus}asz2-gar3 ga,
P303785,"BPOA 7, 2984",sux,tag,a,1,ba-usz2 u4 2(u) 5(disz)-kam,
P303785,"BPOA 7, 2984",sux,tag,a,2,ki lu2-dingir-ra-ta,
P303785,"BPOA 7, 2984",sux,tag,a,3,ur-nigar{gar},
P303785,"BPOA 7, 2984",sux,tag,a,4,szu ba-ti,
P303785,"BPOA 7, 2984",sux,tag,a,5,iti ezem-me-ki-gal2,
P303785,"BPOA 7, 2984",sux,tag,a,6,mu ki-masz{ki} u3 hu-ur5-ti{ki} ba-hul,
P315503,"PPAC 5, 0014",sux,tag,a,1',[...] dumu-ni,
P315503,"PPAC 5, 0014",sux,tag,a,2',[...] lugal-mudra5,
P315503,"PPAC 5, 0014",sux,tag,a,3',dumu ur-ki-gu-la-me,
P315503,"PPAC 5, 0014",sux,tag,a,4',szu ad-da-mu,
P315503,"PPAC 5, 0014",sux,tag,a,5',[...] lu2-{d}nin-dar-a,
P315503,"PPAC 5, 0014",sux,tag,a,6',ab lu2-{d}ha-ia3,
P315503,"PPAC 5, 0014",sux,tag,a,7',dumu-ni-me,
P315503,"PPAC 5, 0014",sux,tag,a,8',[...] lu2-{d}nansze,
P315503,"PPAC 5, 0014",sux,tag,a,9',[...] nimgir-inim-gi-[na] dumu-[ni],
P315503,"PPAC 5, 0014",sux,tag,a,10',[...] lugal-inim-gi-na,
P315503,"PPAC 5, 0014",sux,tag,a,11',[...] nimgir-di-ne,
P315503,"PPAC 5, 0014",sux,tag,a,12',[...] lu2-{d}hendur-sag dumu-ni,
P315503,"PPAC 5, 0014",sux,tag,a,13',[...] sza3-ga-na,
P315503,"PPAC 5, 0014",sux,tag,a,1',dumu-[ni-me],
P315503,"PPAC 5, 0014",sux,tag,a,2',1(asz@c) ur-[...],
P315503,"PPAC 5, 0014",sux,tag,a,3',dumu [...],
P315503,"PPAC 5, 0014",sux,tag,a,4',gudu4 [...],
P315503,"PPAC 5, 0014",sux,tag,a,5',1(asz@c) [...],
P317338,BM 016032,sux,tag,a,1,pisan-dub-ba,Basket-of-tablets:
P317338,BM 016032,sux,tag,a,2,[sze]-ba geme2 usz-bar,"barley rations of the female weavers,"
P317338,BM 016032,sux,tag,a,3,[...] x [...] x,"...,"
P317338,BM 016032,sux,tag,a,1,i3-gal2,are here.
P317338,BM 016032,sux,tag,a,2,mu# {d}x-{d}suen# lugal x x na-ru2-a-mah mu-du3,"year: “...-Suen, the king, Great-Stele erected.”"
P324758,"CUSAS 03, 0354",sux,tag,a,1,[...],
